sifa_body_id,partner_body_id,weight,weightHP,partner_type,partner_instance,partner_hemibrainType,partner_class,partner_subclass,partner_superclass,partner_somaSide,partner_rootSide,direction,dataset,group,side
512245,24373,1,1,VES096,VES096_R,,,,cb_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
512245,24397,1,1,AVLP378,AVLP378_R,AVLP378,,,cb_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
512245,24475,1,1,L1,L1_L,,,,ol_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,24521,1,1,AVLP104,AVLP104_L,AVLP104,,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,24565,1,1,MeVP12,MeVP12_L,,,,visual_projection,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,24580,1,1,Dm1,Dm1_L,,,,ol_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,24624,1,1,TmY19a,TmY19a_L,,,,ol_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,24635,1,1,WED047,WED047_R,WED047,,,cb_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
512245,24747,3,2,TmY3,TmY3_L,,,,ol_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,24772,2,2,PVLP046,PVLP046_L,PVLP046,,,visual_centrifugal,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,24825,1,1,CB1932,CB1932_R,,,,cb_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
512245,24828,5,5,lLN2P_b,lLN2P_b_R,lLN2P_b,ALLN,,cb_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
512245,24874,3,3,WED055_b,WED055_b_R,WED055_b,,,cb_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
512245,24957,1,1,Mi1,Mi1_L,,,,ol_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,25064,1,1,T2,T2_L,,,,ol_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,25081,1,1,v2LN3A1_b,v2LN3A1_b_R,,ALLN,,cb_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
512245,25112,1,1,,,,,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,unknown
512245,25226,1,1,Lawf1,Lawf1_L,,,,ol_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,25652,1,1,AVLP136,AVLP136_L,AVLP136,,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,25787,1,1,TmY14,TmY14_L,,,,visual_projection,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,25790,1,1,AVLP037,AVLP037_R,AVLP037,,,cb_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
512245,25987,1,1,Cm11b,Cm11b_R,,,,ol_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
512245,26266,1,1,TmY14,TmY14_L,,,,visual_projection,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,26270,1,1,Dm9,Dm9_R,,,,ol_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
512245,26309,2,2,Dm18,Dm18_L,,,,ol_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,26440,2,2,AVLP377,AVLP377_R,AVLP377,,,cb_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
512245,26505,1,1,Lawf2,Lawf2_L,,,,ol_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,26668,1,1,TmY3,TmY3_L,,,,ol_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,26766,1,1,M_vPNml65,M_vPNml65_R,M_vPNml65,ALPN,,cb_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
512245,26845,1,1,DL2v_adPN,DL2v_adPN_L,DL2v_adPN,ALPN,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,27010,1,1,CB0956,CB0956_L,,,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,27166,2,2,PRW026,PRW026_L,,,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,27416,7,6,lLN2P_b,lLN2P_b_R,lLN2P_b,ALLN,,cb_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
512245,27501,1,1,MeLo13,MeLo13_L,,,,ol_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,27584,1,1,T1,T1_L,,,,ol_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,27614,9,9,lLN2P_b,lLN2P_b_R,lLN2P_b,ALLN,,cb_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
512245,27816,1,1,ANXXX027,ANXXX027(27816)_R,,,CA,ascending_neuron,R,,SIFa_to_target,male-cns:v1.0,other,R
512245,27914,3,2,WED055_b,WED055_b_R,,,,cb_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
512245,28117,1,1,CB4116,CB4116_L,,,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,28154,1,1,,,,,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,unknown
512245,28235,1,1,T2a,T2a_L,,,,ol_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,28239,2,2,LPLC1,LPLC1_L,LPLC1,,,visual_projection,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,28406,20,19,lLN2P_c,lLN2P_c_L,lLN2P_c,ALLN,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,28522,1,1,ANXXX169,ANXXX169_R,,,BA,ascending_neuron,R,,SIFa_to_target,male-cns:v1.0,other,R
512245,28525,6,6,lLN2P_b,lLN2P_b_R,lLN2P_b,ALLN,,cb_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
512245,28574,1,1,CL253,CL253_L,CL253,,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,28653,2,1,ANXXX136,ANXXX136_L,,,BA,ascending_neuron,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,28660,1,1,L2,L2_L,,,,ol_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,28680,1,1,VM5d_adPN,VM5d_adPN_L,VM5d_adPN,ALPN,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,28821,1,1,TmY14,TmY14_L,,,,visual_projection,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,28899,1,1,CB3909,CB3909_L,,,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,28979,1,1,AVLP145,AVLP145_L,AVLP145,,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,28981,1,1,TmY15,TmY15_L,,,,ol_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,29176,1,1,DL2v_adPN,DL2v_adPN_R,DL2v_adPN,ALPN,,cb_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
512245,29178,1,1,TmY3,TmY3_L,,,,ol_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,29244,1,1,M_lvPNm33,M_lvPNm33_L,M_lvPNm33,ALPN,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,29334,1,1,AN09B018,AN09B018_R,,,BA,ascending_neuron,R,,SIFa_to_target,male-cns:v1.0,other,R
512245,29418,1,1,AVLP269_b,AVLP269_b_L,AVLP269,,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,29547,1,1,CB1314,CB1314_R,,,,cb_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
512245,29923,2,2,AN19B044,AN19B044_L,,,BA,ascending_neuron,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,30194,1,1,SAD013,SAD013_L,SAD013,,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,30421,6,6,lLN2P_b,lLN2P_b_R,lLN2P_b,ALLN,,cb_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
512245,30435,1,1,Mi14,Mi14_L,,,,ol_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,30532,2,2,CB2558,CB2558_L,,,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,30923,1,1,TmY3,TmY3_R,,,,ol_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
512245,30971,1,1,Tm3,Tm3_L,,,,ol_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,31054,1,1,AN10B027,AN10B027(31054)_L,,,CA,ascending_neuron,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,31415,1,1,TmY3,TmY3_L,,,,ol_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,31674,1,1,AMMC033,AMMC033_L,,,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,31712,1,1,ANXXX150,ANXXX150_L,,,BA,ascending_neuron,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,31762,2,2,Tm5Y,Tm5Y_L,,,,ol_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,31810,1,1,AVLP377,AVLP377_R,AVLP377,,,cb_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
512245,31908,1,1,Lawf1,Lawf1_L,,,,ol_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,31966,2,2,AN10B027,AN10B027(31966)_R,,,CA,ascending_neuron,R,,SIFa_to_target,male-cns:v1.0,other,R
512245,31980,1,1,AVLP459,AVLP459_L,AVLP459,,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,32137,2,2,MeLo3b,MeLo3b_L,,,,ol_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,32370,1,1,Mi1,Mi1_L,,,,ol_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,32592,2,2,AN10B027,AN10B027(31966)_L,,,CA,ascending_neuron,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,32702,1,1,CB2257,CB2257_R,,,,cb_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
512245,32881,1,1,AN10B027,AN10B027(32881)_R,,,CA,ascending_neuron,R,,SIFa_to_target,male-cns:v1.0,other,R
512245,32903,3,3,TmY3,TmY3_L,,,,ol_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,32967,2,2,CB2228,CB2228_R,,,,cb_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
512245,33009,1,1,WED118,WED118_R,WED118,,,cb_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
512245,33162,2,2,AVLP145,AVLP145_R,AVLP145,,,cb_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
512245,33278,1,1,CB1447,CB1447_R,,,,cb_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
512245,33583,1,1,AVLP145,AVLP145_R,AVLP145,,,cb_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
512245,33764,1,1,Lawf1,Lawf1_L,,,,ol_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,33889,1,1,Lawf2,Lawf2_L,,,,ol_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,34087,3,3,Tm2,Tm2_L,,,,ol_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,34216,1,1,TmY14,TmY14_L,,,,visual_projection,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,34365,2,2,TmY3,TmY3_L,,,,ol_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,34371,1,1,TmY9a,TmY9a_L,,,,ol_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,34539,1,1,AN10B027,AN10B027(32881)_L,,,CA,ascending_neuron,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,34683,3,3,AN09B037,AN09B037_R,,,BA,ascending_neuron,R,,SIFa_to_target,male-cns:v1.0,other,R
512245,34835,1,1,Lawf2,Lawf2_L,,,,ol_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,35066,1,1,TmY3,TmY3_L,,,,ol_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,35196,13,12,lLN2P_a,lLN2P_a_L,lLN2P_a,ALLN,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,35261,3,3,VES020,VES020_R,VES020,,,cb_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
512245,35930,1,1,CB0533,CB0533_L,,,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,36247,1,1,TmY3,TmY3_L,,,,ol_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,36422,1,1,PRW005,PRW005_L,,,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,36430,1,1,MeVP2,MeVP2_L,,,,visual_projection,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,36602,1,1,Tm37,Tm37_L,,,,ol_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,36899,1,1,MeLo3a,MeLo3a_L,,,,ol_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,36947,3,3,WED102,WED102_L,WED102,,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,37001,1,1,Cm11a,Cm11a_L,,,,ol_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,37369,1,1,MeLo3a,MeLo3a_L,,,,ol_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,38296,1,1,CB2642,CB2642_L,,,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,38432,1,1,TmY3,TmY3_L,,,,ol_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,38846,1,1,LLPC2,LLPC2_L,"LLPC2a,LLPC2b,LLPC2c,LLPC2d",,,visual_projection,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,38921,2,1,lLN9,lLN9_R,lLN9,ALLN,,cb_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
512245,38933,1,1,AVLP149,AVLP149_R,AVLP149,,,cb_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
512245,39322,1,1,Pm5,Pm5_L,,,,ol_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,39420,2,2,T2,T2_L,,,,ol_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,39629,1,1,Mi1,Mi1_R,,,,ol_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
512245,39681,1,1,Tm40,Tm40_L,,,,ol_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,39692,1,1,TmY3,TmY3_R,,,,ol_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
512245,39831,1,1,Mi1,Mi1_L,,,,ol_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,40090,1,1,TmY3,TmY3_L,,,,ol_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,40178,1,1,Lawf1,Lawf1_L,,,,ol_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,40205,1,1,CB1964,CB1964_L,,,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,40334,1,1,Lawf2,Lawf2_L,,,,ol_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,40466,1,1,PVLP033,PVLP033_L,PVLP033,,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,40535,2,2,TmY3,TmY3_L,,,,ol_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,40546,1,1,AVLP156,AVLP156_L,AVLP156,,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,40687,1,1,Mi4,Mi4_L,,,,ol_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,41265,1,1,TmY3,TmY3_L,,,,ol_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,41671,1,1,TmY3,TmY3_R,,,,ol_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
512245,41765,1,1,Lawf1,Lawf1_L,,,,ol_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,41802,1,1,TmY5a,TmY5a_L,,,,ol_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,42254,1,1,Mi1,Mi1_L,,,,ol_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,42426,1,1,lLN9,lLN9_L,lLN9,ALLN,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,42988,1,1,TmY3,TmY3_L,,,,ol_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,43077,1,1,Lawf1,Lawf1_L,,,,ol_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,43216,1,1,M_lvPNm26,M_lvPNm26_L,M_lvPNm26,ALPN,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,43293,1,1,GNG041,GNG041_L,,,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,43334,1,1,TmY3,TmY3_R,,,,ol_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
512245,44216,1,1,GNG094,GNG094_L,,,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,44824,1,1,Mi4,Mi4_L,,,,ol_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,44854,1,1,Dm10,Dm10_L,,,,ol_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,44903,1,1,FB4M,FB4M(PPM3-FB3/4-NO-DAN)_L,FB4M,CX,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,DAN,L
512245,44995,1,1,M_lPNm11D,M_lPNm11D_R,M_lPNm11D,ALPN,,cb_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
512245,45100,2,1,TmY3,TmY3_L,,,,ol_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,45572,1,1,Cm20,Cm20_L,,,,ol_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,45700,1,1,GNG471,GNG471_L,,,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,45745,1,1,Lawf2,Lawf2_L,,,,ol_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,46137,2,2,Dm1,Dm1_L,,,,ol_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,46153,1,1,GNG482,GNG482_R,,,,cb_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
512245,46221,2,1,CB1638,CB1638_R,,,,cb_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
512245,46244,1,1,Y3,Y3_L,,,,ol_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,46329,5,5,Mi1,Mi1_L,,,,ol_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,46389,2,1,Dm10,Dm10_L,,,,ol_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,46771,1,1,Tm2,Tm2_R,,,,ol_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
512245,46913,1,1,Lat3,Lat3_L,,,,ol_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,47368,1,1,TmY3,TmY3_R,,,,ol_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
512245,47696,1,1,TmY3,TmY3_R,,,,ol_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
512245,47726,1,1,CL203,CL203_L,CL203,,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,47815,1,1,Dm1,Dm1_L,,,,ol_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,48425,1,1,Mi17,Mi17_L,,,,ol_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,48666,1,1,Tm5b,Tm5b_L,,,,ol_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,48802,1,1,Lawf1,Lawf1_L,,,,ol_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,48861,1,1,,,,,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,unknown
512245,49035,1,1,Dm10,Dm10_L,,,,ol_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,49240,1,1,TmY3,TmY3_L,,,,ol_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,49379,1,1,Lawf1,Lawf1_L,,,,ol_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,49407,1,1,Dm10,Dm10_L,,,,ol_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,49693,8,7,AVLP545,AVLP545_L,AVLP545,,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,49942,2,2,TmY3,TmY3_R,,,,ol_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
512245,50178,1,1,M_vPNml76,M_vPNml76_L,M_vPNml76,ALPN,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,50191,1,1,ANXXX007,ANXXX007_L,,,BA,ascending_neuron,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,50219,1,1,Cm8,Cm8_R,,,,ol_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
512245,50248,1,1,Tm2,Tm2_R,,,,ol_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
512245,50981,2,1,VP1l+_lvPN,VP1l+_lvPN_L,VP1l+_lvPN,ALPN,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,51359,1,1,Tm3,Tm3_L,,,,ol_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,51395,1,1,TmY3,TmY3_L,,,,ol_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,51476,8,7,Tm1,Tm1_L,,,,ol_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,52112,1,1,ANXXX074,ANXXX074_L,,,BA,ascending_neuron,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,52368,2,2,Dm10,Dm10_L,,,,ol_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,52400,1,1,TmY3,TmY3_L,,,,ol_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,52535,1,1,SMP520,SMP520_L,SMP520,,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,52548,1,1,TmY3,TmY3_L,,,,ol_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,52721,1,1,Dm1,Dm1_L,,,,ol_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,53038,1,1,MeVP2,MeVP2_L,,,,visual_projection,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,53109,1,1,Dm-DRA1,Dm-DRA1_L,,,,ol_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,53156,3,3,TmY3,TmY3_R,,,,ol_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
512245,53187,1,1,Dm8a,Dm8a_L,,,,ol_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,53255,1,1,Mi4,Mi4_R,,,,ol_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
512245,53292,1,1,T1,T1_L,,,,ol_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,53648,1,1,Mi4,Mi4_R,,,,ol_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
512245,53711,1,1,Dm10,Dm10_L,,,,ol_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,53791,2,2,SMP284_b,SMP284_b_L,SMP284,,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,54011,1,1,SAxx01,SAxx01_R,,,,sensory_ascending,,R,SIFa_to_target,male-cns:v1.0,other,R
512245,54078,1,1,JO-A2,JO-A2_L,,mechanosensory,auditory,cb_sensory,,L,SIFa_to_target,male-cns:v1.0,other,L
512245,54104,1,1,LB1d,LB1d_L,,gustatory,labellar bristle,cb_sensory,,L,SIFa_to_target,male-cns:v1.0,other,L
512245,54118,1,1,PS072,PS072_L,PS072,,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,54136,3,3,Dm1,Dm1_L,,,,ol_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,54209,1,1,MeLo3a,MeLo3a_R,,,,ol_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
512245,54242,1,1,GNG443,GNG443_L,,,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,54287,1,1,Tm3,Tm3_L,,,,ol_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,54500,1,1,C3,C3_L,,,,ol_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,54547,1,1,TmY3,TmY3_L,,,,ol_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,54774,1,1,ANXXX169,ANXXX169_L,,,BA,ascending_neuron,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,55426,1,1,GNG387,GNG387_L,,,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,56674,1,1,Tm5b,Tm5b_L,,,,ol_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,56984,1,1,TmY3,TmY3_R,,,,ol_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
512245,57118,1,1,T1,T1_L,,,,ol_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,57268,1,1,Cm11b,Cm11b_L,,,,ol_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,57406,1,1,Mi14,Mi14_R,,,,ol_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
512245,57783,1,1,lLN12A,lLN12A_R,lLN12A,ALLN,,cb_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
512245,58024,1,1,Dm4,Dm4_L,,,,ol_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,58068,1,1,MeLo9,MeLo9_L,,,,ol_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,58131,1,1,Mi1,Mi1_L,,,,ol_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,58196,1,1,TmY3,TmY3_R,,,,ol_intrinsic,R,,SIFa_to_target,male-cns:v1.0,other,R
512245,58414,2,2,SAD077,SAD077_L,SAD077,,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,58896,1,1,GNG050,GNG050_L,,,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,59281,1,1,L1,L1_L,,,,ol_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,59464,2,2,Dm10,Dm10_L,,,,ol_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,59489,1,1,WED035,WED035_L,WED035,,,cb_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,59782,1,1,Tm3,Tm3_L,,,,ol_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
512245,59931,1,1,Tm5b,Tm5b_L,,,,ol_intrinsic,L,,SIFa_to_target,male-cns:v1.0,other,L
